01-A-x;01-A-y;01-A-z;02-A-x;02-A-y;02-A-z;05-A-x;05-A-y;05-A-z;16-A-x;16-A-y;16-A-z;17-A-x;17-A-y;17-A-z;18-A-x;18-A-y;18-A-z;19-A-x;19-A-y;19-A-z;20-A-x;20-A-y;20-A-z;21-A-x;21-A-y;21-A-z
-0.9606157933393844;-0.08970996934617564;0.2774956573386242;-0.9967538399747039;0.07000274951935716;-0.09006069227558591;-0.9775651541892214;-0.14715192438186786;-0.14506639237825217;-0.9139820662367983;-0.004241656184044651;-0.4413909837482985;-0.9139820662367983;-0.004241656184044651;-0.4413909837482985;-0.9929461226179198;-0.06602274626016079;0.13257773830373068;-0.9929461226179198;-0.06602274626016079;0.13257773830373068;-0.9929461226179198;-0.06602274626016079;0.13257773830373068;-0.9606157933393844;-0.08970996934617564;0.2774956573386242
-0.9621410685129789;-0.08975437128946893;0.276426534862432;-0.9948161655543917;0.06031951177210744;-0.08746461441710779;-0.9818290399795088;-0.1544252164661421;-0.1515863066830897;-0.9141302682081012;-0.003806978960263076;-0.4414024428303773;-0.9141302682081012;-0.003806978960263076;-0.4414024428303773;-0.9968144414518053;-0.06679169107649542;0.13285980851533444;-0.9968144414518053;-0.06679169107649542;0.13285980851533444;-0.9968144414518053;-0.06679169107649542;0.13285980851533444;-0.9621410685129789;-0.08975437128946893;0.276426534862432
-0.9651335430612098;-0.09007926262848516;0.2714900781155033;-0.9916612096769531;0.05829603621541873;-0.08104909252969064;-0.9860599079054512;-0.15557529240273021;-0.15569024671192483;-0.914097481547481;-0.003929114488733118;-0.44139928068103373;-0.914097481547481;-0.003929114488733118;-0.44139928068103373;-0.9950538899394441;-0.06502203652004977;0.132783946201606;-0.9950538899394441;-0.06502203652004977;0.132783946201606;-0.9950538899394441;-0.06502203652004977;0.132783946201606;-0.9651335430612098;-0.09007926262848516;0.2714900781155033
-0.9650103604019472;-0.08852950624736954;0.2702698998491442;-0.9928724220770011;0.05923329738719514;-0.08258861668366824;-0.988260137357819;-0.15042880018504984;-0.15189331497305808;-0.9140792152666448;-0.003876514920800714;-0.44140043176694344;-0.9140792152666448;-0.003876514920800714;-0.44140043176694344;-0.9903049447981377;-0.062468618388157274;0.1328042053928694;-0.9903049447981377;-0.062468618388157274;0.1328042053928694;-0.9903049447981377;-0.062468618388157274;0.1328042053928694;-0.9650103604019472;-0.08852950624736954;0.2702698998491442
-0.9634102391574675;-0.08539742344478055;0.2749201098313974;-0.9896286543776558;0.055947727320347106;-0.080382159932789;-0.9898371995944626;-0.14841852870427452;-0.15143587691926663;-0.9141874567310677;-0.003966060321314649;-0.4413989741545872;-0.9141874567310677;-0.003966060321314649;-0.4413989741545872;-0.9890082684044595;-0.06096473968975994;0.13279928205028196;-0.9890082684044595;-0.06096473968975994;0.13279928205028196;-0.9890082684044595;-0.06096473968975994;0.13279928205028196;-0.9634102391574675;-0.08539742344478055;0.2749201098313974
-0.9608068942834138;-0.08632572957549724;0.2789906551222873;-0.9831068587136355;0.049877081080089654;-0.07875280165696301;-0.9913146901272399;-0.14711188623075722;-0.14659127772413244;-0.9137644399708971;-0.003654501754008368;-0.44140374369246765;-0.9137644399708971;-0.003654501754008368;-0.44140374369246765;-0.9940750547482503;-0.059550299907775384;0.13279862600514997;-0.9940750547482503;-0.059550299907775384;0.13279862600514997;-0.9940750547482503;-0.059550299907775384;0.13279862600514997;-0.9608068942834138;-0.08632572957549724;0.2789906551222873
-0.9595211118085908;-0.08446133326778472;0.2816546589174204;-0.986808314162329;0.05156517143952798;-0.08393859791907174;-0.9876081886826655;-0.14404007746584066;-0.1441024543726364;-0.9155951651415558;-0.005049871958322769;-0.4413857862231706;-0.9155951651415558;-0.005049871958322769;-0.4413857862231706;-0.996386352560793;-0.06292488738181727;0.13280633478283901;-0.996386352560793;-0.06292488738181727;0.13280633478283901;-0.996386352560793;-0.06292488738181727;0.13280633478283901;-0.9595211118085908;-0.08446133326778472;0.2816546589174204
-0.9568751066433093;-0.08158940275878093;0.2812051688903899;-0.9958448772210655;0.05905514548912284;-0.08617151926721654;-0.9890235927634528;-0.14468987899421662;-0.14496680744067672;-0.9180884872295414;-0.009434474283690219;-0.44145407936848924;-0.9180884872295414;-0.009434474283690219;-0.44145407936848924;-0.9960184642476887;-0.0627973965651176;0.1327755975817796;-0.9960184642476887;-0.0627973965651176;0.1327755975817796;-0.9960184642476887;-0.0627973965651176;0.1327755975817796;-0.9568751066433093;-0.08158940275878093;0.2812051688903899
-0.9556337605755536;-0.08210429566296806;0.281324791557668;-1.0007387264956085;0.06911720920757623;-0.08585264166209101;-0.9855658123278936;-0.1441955507661807;-0.1427580867491182;-0.9193960011018345;-0.013136490374286403;-0.4411943648058729;-0.9193960011018345;-0.013136490374286403;-0.4411943648058729;-0.9961402407158887;-0.060610047774012556;0.13289286987203394;-0.9961402407158887;-0.060610047774012556;0.13289286987203394;-0.9961402407158887;-0.060610047774012556;0.13289286987203394;-0.9556337605755536;-0.08210429566296806;0.281324791557668
-0.9526573447746394;-0.08199334633091056;0.28129560198776643;-0.9994204598286104;0.07014346193586392;-0.0858165116761598;-0.9783689252284322;-0.14580804679901055;-0.14134646900409711;-0.9222586344600872;-0.017550433719299333;-0.4421813246171921;-0.9222586344600872;-0.017550433719299333;-0.4421813246171921;-0.9960192511377322;-0.06012080640353038;0.13244711323465597;-0.9960192511377322;-0.06012080640353038;0.13244711323465597;-0.9960192511377322;-0.06012080640353038;0.13244711323465597;-0.9526573447746394;-0.08199334633091056;0.28129560198776643
-0.9531880465958021;-0.0819211452961841;0.28129270145150914;-1.0018848948824706;0.07155508748496982;-0.08628737224750847;-0.9752894797152486;-0.14994435542607432;-0.14668800750096012;-0.9221231871657108;-0.019484420639439313;-0.4378740554902539;-0.9221231871657108;-0.019484420639439313;-0.4378740554902539;-0.9963872974033476;-0.06113197914573468;0.13441955658400145;-0.9963872974033476;-0.06113197914573468;0.13441955658400145;-0.9963872974033476;-0.06113197914573468;0.13441955658400145;-0.9531880465958021;-0.0819211452961841;0.28129270145150914
-0.9531912361396745;-0.08232696426907132;0.2813340973210834;-1.0029525362636396;0.07597579931653649;-0.08411429882790296;-0.9703391172419372;-0.1545533506410659;-0.1483040148946151;-0.9203327908090877;-0.021012577792731035;-0.43459041056358566;-0.9203327908090877;-0.021012577792731035;-0.43459041056358566;-0.9947179121427745;-0.0596236758943071;0.13689752719686105;-0.9947179121427745;-0.0596236758943071;0.13689752719686105;-0.9947179121427745;-0.0596236758943071;0.13689752719686105;-0.9531912361396745;-0.08232696426907132;0.2813340973210834
-0.95264063732096;-0.08043752775430897;0.2811690256252819;-0.9982187826076372;0.07966076262373155;-0.08229199057070669;-0.9703005959630497;-0.1551591955533412;-0.15004977022921515;-0.9175715907298398;-0.023839920416293313;-0.43697742658132366;-0.9175715907298398;-0.023839920416293313;-0.43697742658132366;-0.9909554846579955;-0.06313316864954564;0.13741869794678135;-0.9909554846579955;-0.06313316864954564;0.13741869794678135;-0.9909554846579955;-0.06313316864954564;0.13741869794678135;-0.95264063732096;-0.08043752775430897;0.2811690256252819
-0.9552049534609303;-0.07739761877777035;0.2817966262793335;-0.9940493043555865;0.084107238823864;-0.07876304622549744;-0.9725202521897142;-0.1507048102122242;-0.15241488617399707;-0.9181323366528411;-0.02327621482777728;-0.4308648709700865;-0.9181323366528411;-0.02327621482777728;-0.4308648709700865;-0.9961234479910437;-0.06208684793701933;0.1329170425197036;-0.9961234479910437;-0.06208684793701933;0.1329170425197036;-0.9961234479910437;-0.06208684793701933;0.1329170425197036;-0.9552049534609303;-0.07739761877777035;0.2817966262793335
-0.9554333739665956;-0.07966011561711195;0.2790565648470092;-0.9922369305080296;0.0858565040210896;-0.07331505720599589;-0.9758394188278859;-0.14515377015248995;-0.1537498230914961;-0.9178962461532331;-0.023457481914310706;-0.43159389554250455;-0.9178962461532331;-0.023457481914310706;-0.43159389554250455;-0.9987105957502396;-0.06388913711424472;0.13015094510516073;-0.9987105957502396;-0.06388913711424472;0.13015094510516073;-0.9987105957502396;-0.06388913711424472;0.13015094510516073;-0.9554333739665956;-0.07966011561711195;0.2790565648470092
-0.9539421405333348;-0.08376449832610099;0.2790893507524414;-0.9904982427542398;0.08757134066141672;-0.0745568181013059;-0.9823416726570701;-0.13773529912746757;-0.1574919849373911;-0.9182867136015773;-0.02329203136266073;-0.43206795507853596;-0.9182867136015773;-0.02329203136266073;-0.43206795507853596;-0.9972312258828653;-0.06856525537893397;0.13168287434084966;-0.9972312258828653;-0.06856525537893397;0.13168287434084966;-0.9972312258828653;-0.06856525537893397;0.13168287434084966;-0.9539421405333348;-0.08376449832610099;0.2790893507524414
-0.9594389878630178;-0.08800139498553484;0.27988484529502505;-0.9880040836704681;0.09022560411459254;-0.07364705493478901;-0.988266332838715;-0.13826858814696477;-0.15257023101897527;-0.9165483571915424;-0.023779017949977253;-0.43011911535738473;-0.9165483571915424;-0.023779017949977253;-0.43011911535738473;-1.0005942120765405;-0.07055596121094096;0.12828745013574358;-1.0005942120765405;-0.07055596121094096;0.12828745013574358;-1.0005942120765405;-0.07055596121094096;0.12828745013574358;-0.9594389878630178;-0.08800139498553484;0.27988484529502505
-0.9607780476504435;-0.09011586161230858;0.27712711689752806;-0.9879108628222811;0.08969530681829625;-0.07649515092441439;-0.9925920076936786;-0.14113114346812258;-0.14751553829589087;-0.9119732016213138;-0.021557966747546814;-0.42541297893926017;-0.9119732016213138;-0.021557966747546814;-0.42541297893926017;-0.9997565196870712;-0.07038472582772921;0.12920345597584207;-0.9997565196870712;-0.07038472582772921;0.12920345597584207;-0.9997565196870712;-0.07038472582772921;0.12920345597584207;-0.9607780476504435;-0.09011586161230858;0.27712711689752806
-0.9627058750578479;-0.08973485016151923;0.27557245692129995;-0.9906103578919099;0.08979575401239577;-0.07637610378978675;-0.9938169672450459;-0.1401998511844377;-0.14899152677451807;-0.9094943960033748;-0.019126714197070255;-0.4248117818795776;-0.9094943960033748;-0.019126714197070255;-0.4248117818795776;-1.000387295682061;-0.06970065469891557;0.12828876135963255;-1.000387295682061;-0.06970065469891557;0.12828876135963255;-1.000387295682061;-0.06970065469891557;0.12828876135963255;-0.9627058750578479;-0.08973485016151923;0.27557245692129995
-0.9652116961803066;-0.0897463937531581;0.27296759770066303;-0.9903779449489389;0.08992211334747016;-0.07508724096452339;-0.9967592223319214;-0.14214778728239294;-0.1464336490479301;-0.9123017610191537;-0.019509835484926127;-0.43071486391962277;-0.9123017610191537;-0.019509835484926127;-0.43071486391962277;-0.998215698286545;-0.07309975468256227;0.1315284781279762;-0.998215698286545;-0.07309975468256227;0.1315284781279762;-0.998215698286545;-0.07309975468256227;0.1315284781279762;-0.9652116961803066;-0.0897463937531581;0.27296759770066303
-0.9646973711986309;-0.09008155480091107;0.273507754781758;-0.9894680296123336;0.08931147595255745;-0.08109503537054233;-0.9946986892680559;-0.14687093765965004;-0.14411547469819963;-0.9140523143359223;-0.01983406934280525;-0.4294229355872297;-0.9140523143359223;-0.01983406934280525;-0.4294229355872297;-0.9951853245674015;-0.07025131373387536;0.12955439047620154;-0.9951853245674015;-0.07025131373387536;0.12955439047620154;-0.9951853245674015;-0.07025131373387536;0.12955439047620154;-0.9646973711986309;-0.09008155480091107;0.273507754781758
-0.9648022049787506;-0.08820388146001393;0.2733978280898265;-0.9943100441165451;0.0921754436783203;-0.07978155022181947;-0.9882906864544252;-0.1485521408093395;-0.14462840538647026;-0.9160934630785206;-0.017628670703872057;-0.42980252705429867;-0.9160934630785206;-0.017628670703872057;-0.42980252705429867;-0.998698595141101;-0.06768185007353157;0.1231035317633672;-0.998698595141101;-0.06768185007353157;0.1231035317633672;-0.998698595141101;-0.06768185007353157;0.1231035317633672;-0.9648022049787506;-0.08820388146001393;0.2733978280898265
-0.9648935965280675;-0.08349294329360504;0.27330115153338536;-0.9983975329759143;0.09238380389017779;-0.07998139599656484;-0.9815687025449724;-0.14882841500311988;-0.14436650843160678;-0.9180317378566346;-0.01479009227655239;-0.42956348940254263;-0.9180317378566346;-0.01479009227655239;-0.42956348940254263;-0.9979183329862192;-0.0702767615067888;0.1301464874967694;-0.9979183329862192;-0.0702767615067888;0.1301464874967694;-0.9979183329862192;-0.0702767615067888;0.1301464874967694;-0.9648935965280675;-0.08349294329360504;0.27330115153338536
-0.9644208645157926;-0.08169409180718971;0.2738002533768323;-1.0002344867340103;0.08771178873379683;-0.08080165115465797;-0.9807805754746182;-0.1459553734772127;-0.14490955449053122;-0.919880642337357;-0.017866593343714363;-0.4301475194691431;-0.919880642337357;-0.017866593343714363;-0.4301475194691431;-0.9977257987534567;-0.0736792593027275;0.12915507048674976;-0.9977257987534567;-0.0736792593027275;0.12915507048674976;-0.9977257987534567;-0.0736792593027275;0.12915507048674976;-0.9644208645157926;-0.08169409180718971;0.2738002533768323
-0.9668434394427262;-0.08218062590542753;0.271292071271752;-1.0002158846840081;0.08327562440002624;-0.07559403870865801;-0.9781472578615192;-0.1462001432142256;-0.1423891389285666;-0.9226069107457316;-0.019491813821011884;-0.42743935408527567;-0.9226069107457316;-0.019491813821011884;-0.42743935408527567;-1.0003895836916885;-0.0817331888588798;0.12542024556803683;-1.0003895836916885;-0.0817331888588798;0.12542024556803683;-1.0003895836916885;-0.0817331888588798;0.12542024556803683;-0.9668434394427262;-0.08218062590542753;0.271292071271752
-0.9696269870817231;-0.08157778920761417;0.2691280812565504;-0.9982741470384783;0.0827143904111279;-0.0735531596906383;-0.9779560999908775;-0.14897955197154955;-0.1402306244118908;-0.920027772894364;-0.02136872641295913;-0.42599527430544953;-0.920027772894364;-0.02136872641295913;-0.42599527430544953;-1.0002818537439517;-0.07816115068304462;0.13360401407332043;-1.0002818537439517;-0.07816115068304462;0.13360401407332043;-1.0002818537439517;-0.07816115068304462;0.13360401407332043;-0.9696269870817231;-0.08157778920761417;0.2691280812565504
-0.966347776470832;-0.0841716951717393;0.26960565284907934;-0.9935722136698925;0.07629004443604444;-0.07646008310625894;-0.9831534657286165;-0.1478648497720064;-0.1406983439930866;-0.9155728341493858;-0.0244931014286756;-0.4231235439338602;-0.9155728341493858;-0.0244931014286756;-0.4231235439338602;-0.9978260998553559;-0.07165767879932859;0.13805051791537062;-0.9978260998553559;-0.07165767879932859;0.13805051791537062;-0.9978260998553559;-0.07165767879932859;0.13805051791537062;-0.966347776470832;-0.0841716951717393;0.26960565284907934
-0.9648655361055238;-0.08633562476803563;0.2694445295767245;-0.9918261736386899;0.06493735902425911;-0.07840341541850747;-0.9846357745872385;-0.15065944910577855;-0.1405713621103906;-0.9134672210429452;-0.01928536117717571;-0.42440164126194285;-0.9134672210429452;-0.01928536117717571;-0.42440164126194285;-0.9958124364713362;-0.06789648521482476;0.1322382886102738;-0.9958124364713362;-0.06789648521482476;0.1322382886102738;-0.9958124364713362;-0.06789648521482476;0.1322382886102738;-0.9648655361055238;-0.08633562476803563;0.2694445295767245
-0.962644869812167;-0.08551485420556083;0.2696179943130356;-0.9926897911423819;0.06065494017679615;-0.07815794480924193;-0.9843398144638557;-0.15264387502983462;-0.14061753890697287;-0.9162460247868857;-0.012550579363712264;-0.42306189290032264;-0.9162460247868857;-0.012550579363712264;-0.42306189290032264;-0.9958930757969283;-0.06616817149886149;0.12770519562936758;-0.9958930757969283;-0.06616817149886149;0.12770519562936758;-0.9958930757969283;-0.06616817149886149;0.12770519562936758;-0.962644869812167;-0.08551485420556083;0.2696179943130356
-0.9604539130689195;-0.08776308202393134;0.2690816126906322;-0.9898560892746889;0.05372327180668694;-0.07756751285808802;-0.9844082051138215;-0.15221476102461617;-0.14055797880854998;-0.9197928106434535;-0.011917774270533237;-0.4264097324903011;-0.9197928106434535;-0.011917774270533237;-0.4264097324903011;-0.9979635222339287;-0.06617832926709626;0.13179678982843848;-0.9979635222339287;-0.06617832926709626;0.13179678982843848;-0.9979635222339287;-0.06617832926709626;0.13179678982843848;-0.9604539130689195;-0.08776308202393134;0.2690816126906322
-0.9612740976190731;-0.0926832997471768;0.27184313390444387;-0.9880433513130553;0.05029125012573755;-0.08095974588358418;-0.9844265540421886;-0.15230201981175062;-0.14075109732251928;-0.926870079038669;-0.009513792847215284;-0.4283387912902727;-0.926870079038669;-0.009513792847215284;-0.4283387912902727;-1.002685450729795;-0.06830019136462996;0.1307542230058407;-1.002685450729795;-0.06830019136462996;0.1307542230058407;-1.002685450729795;-0.06830019136462996;0.1307542230058407;-0.9612740976190731;-0.0926832997471768;0.27184313390444387
-0.9590242461814175;-0.09351732100824754;0.27373698485836;-0.9880844181503053;0.05053691909808778;-0.07956304891635044;-0.9842855568786544;-0.15237597139592304;-0.14003628162082243;-0.9301990366880376;-0.0070323493849915935;-0.4246055135402964;-0.9301990366880376;-0.0070323493849915935;-0.4246055135402964;-1.004170602147869;-0.07303439291180246;0.12848292372508793;-1.004170602147869;-0.07303439291180246;0.12848292372508793;-1.004170602147869;-0.07303439291180246;0.12848292372508793;-0.9590242461814175;-0.09351732100824754;0.27373698485836
