01-A-x;01-A-y;01-A-z;02-A-x;02-A-y;02-A-z;05-A-x;05-A-y;05-A-z;16-A-x;16-A-y;16-A-z;17-A-x;17-A-y;17-A-z;18-A-x;18-A-y;18-A-z;19-A-x;19-A-y;19-A-z;20-A-x;20-A-y;20-A-z;21-A-x;21-A-y;21-A-z
-0.9805500678764224;0.038141918083059265;0.23046999563004752;-1.0313979848322334;0.011533718898954978;-0.10871014388153287;-0.9181056360690392;-0.22033423819936673;-0.37951513697863115;-0.9370786444785896;-0.011719661554523616;-0.3902702919584392;-0.9370786444785896;-0.011719661554523616;-0.3902702919584392;-0.9805643301357465;-0.001406898699682693;0.2389445335361298;-0.9805643301357465;-0.001406898699682693;0.2389445335361298;-0.9805643301357465;-0.001406898699682693;0.2389445335361298;-0.9805500678764224;0.038141918083059265;0.23046999563004752
-0.9804843652599213;0.03933826294905204;0.23051796778860228;-1.0313513669188987;0.0150288835804489;-0.11241682540638857;-0.9175347955390866;-0.209169519978131;-0.3782243166523969;-0.9412038653669978;-0.01171905412390031;-0.39398206911219524;-0.9412038653669978;-0.01171905412390031;-0.39398206911219524;-0.9807141103945273;0.010662148524739963;0.24098930029126947;-0.9807141103945273;0.010662148524739963;0.24098930029126947;-0.9807141103945273;0.010662148524739963;0.24098930029126947;-0.9804843652599213;0.03933826294905204;0.23051796778860228
-0.980514945760363;0.03901240003290686;0.23045820438878062;-1.031016206038068;0.015890938421329923;-0.12241903920208386;-0.9244724526885355;-0.1963604631849766;-0.3857378957215475;-0.9428819479500319;-0.004424385156588592;-0.3971290221185435;-0.9428819479500319;-0.004424385156588592;-0.3971290221185435;-0.9772296529196199;0.00839262265557345;0.24901599806257624;-0.9772296529196199;0.00839262265557345;0.24901599806257624;-0.9772296529196199;0.00839262265557345;0.24901599806257624;-0.980514945760363;0.03901240003290686;0.23045820438878062
-0.9804570381278767;0.03922189085429092;0.23064296210436197;-1.0348139233967286;0.012505287697397475;-0.14231521578408737;-0.9324416146579995;-0.19505682321728054;-0.38717767207155174;-0.9726710160105791;0.040999271344129194;-0.4117731649553207;-0.9726710160105791;0.040999271344129194;-0.4117731649553207;-0.9734252844549753;0.010794127658807915;0.25350142992408825;-0.9734252844549753;0.010794127658807915;0.25350142992408825;-0.9734252844549753;0.010794127658807915;0.25350142992408825;-0.9804570381278767;0.03922189085429092;0.23064296210436197
-0.9806493394310515;0.03871593240504522;0.22999608845139818;-1.0325993673493876;0.00500476871224817;-0.1488521627563958;-0.9407751816545108;-0.19532411523448928;-0.38314633783774193;-0.9872956554755249;0.06752738360335886;-0.42726455321595413;-0.9872956554755249;0.06752738360335886;-0.42726455321595413;-0.9685899329872198;0.018012233617811887;0.2570739160782667;-0.9685899329872198;0.018012233617811887;0.2570739160782667;-0.9685899329872198;0.018012233617811887;0.2570739160782667;-0.9806493394310515;0.03871593240504522;0.22999608845139818
-0.9799760205064967;0.04575315676927212;0.23758526575023317;-1.0202959662167927;-0.00306588309068699;-0.1416375259974623;-0.9415435168378229;-0.19542014187060672;-0.38267945292893896;-0.9985934470517241;0.09748230848326019;-0.45039822127179896;-0.9985934470517241;0.09748230848326019;-0.45039822127179896;-0.9758805604142836;0.03337599062737886;0.2645852743847378;-0.9758805604142836;0.03337599062737886;0.2645852743847378;-0.9758805604142836;0.03337599062737886;0.2645852743847378;-0.9799760205064967;0.04575315676927212;0.23758526575023317
-0.9850767075899101;0.05410474271575728;0.23849621442819025;-1.022565179293662;-0.007790092409274207;-0.13373758295830396;-0.9413840852582985;-0.19483112245026368;-0.3829609834321898;-1.0072314136216325;0.1296424556607361;-0.46759747602237856;-1.0072314136216325;0.1296424556607361;-0.46759747602237856;-0.9765698636055665;0.04567112701528215;0.2725968937863802;-0.9765698636055665;0.04567112701528215;0.2725968937863802;-0.9765698636055665;0.04567112701528215;0.2725968937863802;-0.9850767075899101;0.05410474271575728;0.23849621442819025
-0.96965675039636;0.05808229864799361;0.23816415396955593;-1.030286634834658;-0.004375767065752745;-0.12540016131753323;-0.9413381199038602;-0.2054628057743199;-0.37946277728745764;-1.008453381818556;0.1545656433434509;-0.47590751089898115;-1.008453381818556;0.1545656433434509;-0.47590751089898115;-0.9801485889970231;0.05756254437364329;0.2803560628801479;-0.9801485889970231;0.05756254437364329;0.2803560628801479;-0.9801485889970231;0.05756254437364329;0.2803560628801479;-0.96965675039636;0.05808229864799361;0.23816415396955593
-0.9756491450489265;0.0656884886446254;0.24157438111103782;-1.042146645304611;-0.00039068984083984485;-0.12510501260094986;-0.9416397234824144;-0.21539013166158283;-0.3719963746257922;-0.9941125981573756;0.16406380497659537;-0.4836532820842418;-0.9941125981573756;0.16406380497659537;-0.4836532820842418;-0.9806438000286852;0.06577475285366362;0.2889230291098322;-0.9806438000286852;0.06577475285366362;0.2889230291098322;-0.9806438000286852;0.06577475285366362;0.2889230291098322;-0.9756491450489265;0.0656884886446254;0.24157438111103782
-0.9803377010459289;0.07340198520926977;0.24961599642219987;-1.0468451033481518;0.0068375646344728345;-0.1212669690653821;-0.937546247674168;-0.19665336109670345;-0.36339324289151154;-0.9736907893829999;0.15747814296377732;-0.49166710836521127;-0.9736907893829999;0.15747814296377732;-0.49166710836521127;-0.980260333741342;0.0735029811932974;0.2853991222038357;-0.980260333741342;0.0735029811932974;0.2853991222038357;-0.980260333741342;0.0735029811932974;0.2853991222038357;-0.9803377010459289;0.07340198520926977;0.24961599642219987
-0.9840620538730721;0.08521767768129329;0.25006836812866107;-1.0468642492807232;0.022290621895906505;-0.12445358504233693;-0.9411776254650979;-0.1913453913071445;-0.370330377916971;-0.9690128022767748;0.14128913194342302;-0.4960278348580596;-0.9690128022767748;0.14128913194342302;-0.4960278348580596;-0.9843771775846698;0.08165370121585877;0.285518657939829;-0.9843771775846698;0.08165370121585877;0.285518657939829;-0.9843771775846698;0.08165370121585877;0.285518657939829;-0.9840620538730721;0.08521767768129329;0.25006836812866107
-0.9881793348095874;0.0898404373654351;0.2500486060679517;-1.0470645332180835;0.03475578008025423;-0.13249960337792965;-0.9413828466998813;-0.19133492624345838;-0.37867592367518504;-0.9615150548369122;0.14036635393009284;-0.49599202801057624;-0.9615150548369122;0.14036635393009284;-0.49599202801057624;-0.9806624325714232;0.08221257514247453;0.27413971409406923;-0.9806624325714232;0.08221257514247453;0.27413971409406923;-0.9806624325714232;0.08221257514247453;0.27413971409406923;-0.9881793348095874;0.0898404373654351;0.2500486060679517
-0.9883239525450858;0.08617990316736701;0.2497862226679654;-1.0396807722871293;0.03894577674246376;-0.13295594743549422;-0.9449606647657838;-0.19500440334983304;-0.3789567891634219;-0.9532463004429395;0.14424407849592175;-0.49986041936277364;-0.9532463004429395;0.14424407849592175;-0.49986041936277364;-0.9805918062318849;0.07818295913810329;0.26587362854544216;-0.9805918062318849;0.07818295913810329;0.26587362854544216;-0.9805918062318849;0.07818295913810329;0.26587362854544216;-0.9883239525450858;0.08617990316736701;0.2497862226679654
-0.9883023927998865;0.078558013270874;0.25756347881362884;-1.0276549340141112;0.04285110671945728;-0.12904258451283782;-0.9493685974866581;-0.20270895515299625;-0.3788643395306482;-0.9532068305035314;0.15189288521493907;-0.5000294645450394;-0.9532068305035314;0.15189288521493907;-0.5000294645450394;-0.9766427627127768;0.07818456281550673;0.26175939924593755;-0.9766427627127768;0.07818456281550673;0.26175939924593755;-0.9766427627127768;0.07818456281550673;0.26175939924593755;-0.9883023927998865;0.078558013270874;0.25756347881362884
-0.9882782775175184;0.06659560446623168;0.257911538122463;-1.0234261559680675;0.0467367753699346;-0.1251811194238343;-0.9378429805082529;-0.21440975061794007;-0.3789744701763836;-0.9455680140836741;0.1601666676022447;-0.4999939962735964;-0.9455680140836741;0.1601666676022447;-0.4999939962735964;-0.980342836359992;0.074233169507436;0.2617237590229966;-0.980342836359992;0.074233169507436;0.2617237590229966;-0.980342836359992;0.074233169507436;0.2617237590229966;-0.9882782775175184;0.06659560446623168;0.257911538122463
-0.988357635686439;0.06637172326380247;0.2539456344871062;-1.023395171738852;0.05451428470789645;-0.1173404112233999;-0.9298760474288992;-0.22642795213208125;-0.3750455338886057;-0.9376665333197224;0.15256523330041033;-0.5000014820157964;-0.9376665333197224;0.15256523330041033;-0.5000014820157964;-0.9843313365135068;0.07798206188051264;0.2579353301869107;-0.9843313365135068;0.07798206188051264;0.2579353301869107;-0.9843313365135068;0.07798206188051264;0.2579353301869107;-0.988357635686439;0.06637172326380247;0.2539456344871062
-0.9844060335251301;0.06639218501094847;0.2538906898709872;-1.0234011027800103;0.06245874108834204;-0.11331145875374392;-0.9181167430597655;-0.23049886312325388;-0.37500327839017306;-0.9297452429644443;0.1406642476916518;-0.4999989958477656;-0.9297452429644443;0.1406642476916518;-0.4999989958477656;-0.9882554560549813;0.08199201361063646;0.2500695127624798;-0.9882554560549813;0.08199201361063646;0.2500695127624798;-0.9882554560549813;0.08199201361063646;0.2500695127624798;-0.9844060335251301;0.06639218501094847;0.2538906898709872
-0.9844;0.0703;0.2539;-1.0234;0.0625;-0.1133;-0.9102;-0.2266;-0.3711;-0.9297;0.1406;-0.5;-0.9297;0.1406;-0.5;-0.9922;0.082;0.2461;-0.9922;0.082;0.2461;-0.9922;0.082;0.2461;-0.9844;0.0703;0.2539
-0.9726197375580269;0.07815801621904743;0.253951492208672;-1.0233927363575632;0.06254669560835105;-0.11332208540124905;-0.9102023841621933;-0.21468159461257846;-0.3672953927978524;-0.929630592420373;0.14052047157908118;-0.5000125368483511;-0.929630592420373;0.14052047157908118;-0.5000125368483511;-0.9921877199268233;0.08589668632604054;0.246074903017533;-0.9921877199268233;0.08589668632604054;0.246074903017533;-0.9921877199268233;0.08589668632604054;0.246074903017533;-0.9726197375580269;0.07815801621904743;0.253951492208672
-0.9686433194665203;0.08209334480607845;0.2617892896366973;-1.0234548015133833;0.07044158484164963;-0.11726464100845423;-0.910240697811596;-0.20281402727725947;-0.3870468198847815;-0.9177909512338316;0.1287586532881877;-0.49990490921162345;-0.9177909512338316;0.1287586532881877;-0.49990490921162345;-0.9922573779360147;0.08196620120345077;0.24217663481271443;-0.9922573779360147;0.08196620120345077;0.24217663481271443;-0.9922573779360147;0.08196620120345077;0.24217663481271443;-0.9686433194665203;0.08209334480607845;0.2617892896366973
